,ts,iteration,max_toughness,candidate_count
145,1711936159.9605527,148,39.7673149,6
146,1711936187.0026717,149,39.7673149,6
147,1711936263.4235978,150,39.7673149,6
148,1711936333.1895862,151,39.7673149,6
149,1711936408.0737612,152,39.7673149,6
150,1711936486.4857464,153,39.7673149,6
151,1711936558.9923043,154,39.7673149,6
152,1711936642.4906034,155,39.7673149,6
153,1711936714.2736535,156,39.7673149,6
154,1711936796.4332569,157,39.7673149,6
155,1711936817.5257125,158,39.7673149,6
156,1711936843.6964362,159,39.7673149,6
157,1711936931.8186145,160,39.7673149,6
158,1711937022.6513681,161,39.7673149,6
159,1711937102.5527365,162,39.7673149,6
160,1711937132.9385083,163,39.7673149,6
161,1711937217.5561519,164,39.7673149,6
162,1711937311.4702213,165,39.7673149,6
163,1711937390.194121,166,39.7673149,6
164,1711937491.1221485,167,39.7673149,6
165,1711937512.7861269,168,39.7673149,6
166,1711937606.190448,169,39.7673149,6
167,1711937697.7684164,170,39.7673149,6
168,1711937793.3023531,171,39.7673149,6
169,1711937890.9762025,172,39.7673149,6
170,1711937919.6413543,173,39.7673149,6
171,1711938022.450131,174,39.7673149,6
172,1711938061.2425685,175,39.7673149,6
173,1711938086.321356,176,39.7673149,6
174,1711938202.9096842,177,39.7673149,6
175,1711938286.959517,178,39.7673149,6
176,1711938395.4247198,179,39.7673149,6
177,1711938498.8215334,180,39.7673149,6
178,1711938539.0850172,181,39.7673149,6
179,1711938659.1018794,182,39.7673149,6
180,1711938776.7007594,183,39.7673149,6
181,1711938897.0722086,184,39.7673149,6
